Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734232,-,-,-,29.77,-95.38,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2020,2,17,12,30,155,3,157,135,826,751,4,20.3,41.74,0,0.16,3.7,4,193,79.28,24.1,1009,9.3025,7.3084,N/A
2020,2,17,13,30,346,178,475,130,822,724,7,20.400000000000002,43.730000000000004,7,0.16,4,4,192,79.16,24.200000000000003,1008,27.9964,21.9872,N/A
2020,2,17,14,30,268,297,459,123,788,630,7,20.400000000000002,49.99,0,0.16,4.1000000000000005,3.9000000000000004,189,79.58,24.200000000000003,1008,26.5176,20.7948,N/A
2020,2,17,15,30,176,309,334,113,713,478,3,20.5,59.17,0,0.16,4,3.9000000000000004,185,82.3,23.700000000000003,1008,18.5019,14.4571,N/A
2020,2,17,16,30,112,369,238,86,600,290,3,20.5,70.10000000000001,0,0.16,3.4000000000000004,3.8000000000000003,180,87.92,22.6,1008,12.1732,9.4257,N/A
2020,2,17,17,30,48,324,93,48,324,93,0,20.400000000000002,82.02,0,0.16,2.9000000000000004,3.7,177,91.66,21.8,1008,0.0000,0.0000,N/A
2020,2,17,18,30,0,0,0,0,0,0,0,19.900000000000002,94.71000000000001,0,0.16,2.5,3.6,168,100,19.900000000000002,1009,0.0000,0.0000,N/A
2020,2,17,19,30,0,0,0,0,0,0,0,19.400000000000002,107.60000000000001,0,0.16,2.6,3.4000000000000004,168,100,19.400000000000002,1009,0.0000,0.0000,N/A
2020,2,17,20,30,0,0,0,0,0,0,0,18.900000000000002,120.61,0,0.16,2.4000000000000004,3.4000000000000004,168,100,18.900000000000002,1010,0.0000,0.0000,N/A
2020,2,17,21,30,0,0,0,0,0,0,0,18.400000000000002,133.49,0,0.16,2.2,3.4000000000000004,166,100,18.400000000000002,1010,0.0000,0.0000,N/A
2020,2,17,22,30,0,0,0,0,0,0,0,18.1,145.82,0,0.16,2.2,3.4000000000000004,164,100,18.1,1010,0.0000,0.0000,N/A
2020,2,17,23,30,0,0,0,0,0,0,7,18,156.48,0,0.16,2.2,3.4000000000000004,164,100,18,1010,0.0000,0.0000,N/A
2020,2,18,0,30,0,0,0,0,0,0,7,18.2,162,0,0.16,2.3000000000000003,3.5,164,100,18.2,1010,0.0000,0.0000,N/A
2020,2,18,1,30,0,0,0,0,0,0,7,18.5,158.01,0,0.16,2.5,3.6,165,100,18.5,1010,0.0000,0.0000,N/A
2020,2,18,2,30,0,0,0,0,0,0,4,18.6,147.9,0,0.16,2.4000000000000004,3.7,163,100,18.6,1010,0.0000,0.0000,N/A
2020,2,18,3,30,0,0,0,0,0,0,4,18.5,135.74,0,0.16,2.1,3.7,161,100,18.5,1010,0.0000,0.0000,N/A
2020,2,18,4,30,0,0,0,0,0,0,4,18.5,122.91,0,0.16,2,3.7,163,100,18.5,1010,0.0000,0.0000,N/A
2020,2,18,5,30,0,0,0,0,0,0,4,18.5,109.89,0,0.16,1.8,3.6,168,100,18.5,1011,0.0000,0.0000,N/A
2020,2,18,6,30,0,0,0,0,0,0,7,18.900000000000002,96.94,0,0.16,1.7000000000000002,3.6,170,100,18.900000000000002,1012,0.0000,0.0000,N/A
2020,2,18,7,30,16,0,16,37,275,65,4,19.400000000000002,84.13,100,0.16,2,3.6,169,96.94,19.900000000000002,1012,0.0000,0.0000,N/A
2020,2,18,8,30,47,0,47,74,602,259,8,20,72.07000000000001,0,0.16,2.3000000000000003,3.6,170,93.8,21,1013,2.3609,1.8231,N/A
2020,2,18,9,30,62,0,62,97,740,457,7,20.5,60.870000000000005,0,0.16,2.4000000000000004,3.6,174,90.01,22.200000000000003,1014,3.4004,2.6545,N/A
2020,2,18,10,30,113,2,114,109,811,617,8,20.6,51.24,25,0.16,2.5,3.7,178,84.14,23.400000000000002,1014,6.5550,5.1385,N/A
2020,2,18,11,30,159,10,166,117,848,724,8,20.3,44.28,46,0.16,2.5,3.7,179,77.51,24.5,1013,9.7690,7.6713,N/A
2020,2,18,12,30,164,3,166,121,856,763,4,20.1,41.39,0,0.16,2.5,3.8000000000000003,179,73.65,25.1,1013,9.8444,7.7347,N/A
2020,2,18,13,30,111,1,112,119,846,734,4,19.700000000000003,43.4,0,0.16,2.3000000000000003,3.8000000000000003,180,72.08,25.1,1012,6.6073,5.1894,N/A
2020,2,18,14,30,162,10,168,117,804,637,8,19.400000000000002,49.7,0,0.16,1.9000000000000001,3.9000000000000004,179,72.63,24.6,1012,9.7160,7.6198,N/A
2020,2,18,15,30,148,16,156,110,723,483,8,19.3,58.93,0,0.16,1.4000000000000001,3.9000000000000004,171,75.43,23.900000000000002,1013,8.6533,6.7624,N/A
2020,2,18,16,30,104,26,113,92,573,289,8,19.8,69.9,0,0.16,0.8,3.9000000000000004,104,84.48,22.6,1013,5.7901,4.4844,N/A
2020,2,18,17,30,35,4,36,53,275,92,8,19.8,81.85000000000001,100,0.16,0.6000000000000001,4,42,88.8,21.700000000000003,1013,0.0000,0.0000,N/A
2020,2,18,18,30,0,0,0,0,0,0,8,19.1,94.55,0,0.16,0.9,4.1000000000000005,355,95.92,19.8,1015,0.0000,0.0000,N/A
2020,2,18,19,30,0,0,0,0,0,0,7,18.3,107.46000000000001,0,0.16,1.3,4,352,96.87,18.8,1016,0.0000,0.0000,N/A
2020,2,18,20,30,0,0,0,0,0,0,8,17.5,120.46000000000001,0,0.16,1.7000000000000002,3.9000000000000004,348,98.76,17.7,1016,0.0000,0.0000,N/A
2020,2,18,21,30,0,0,0,0,0,0,7,16.5,133.33,0,0.16,2.1,3.9000000000000004,347,98.33,16.8,1017,0.0000,0.0000,N/A
2020,2,18,22,30,0,0,0,0,0,0,8,15.5,145.63,0,0.16,2.4000000000000004,3.8000000000000003,350,97.69,15.9,1018,0.0000,0.0000,N/A
2020,2,18,23,30,0,0,0,0,0,0,8,14.8,156.22,0,0.16,2.5,3.7,178,97.22,15.200000000000001,1018,0.0000,0.0000,N/A
2020,2,19,0,30,0,0,0,0,0,0,8,14.200000000000001,161.65,0,0.16,2.6,3.7,5,96.93,14.700000000000001,1018,0.0000,0.0000,N/A
2020,2,19,1,30,0,0,0,0,0,0,8,13.9,157.70000000000002,0,0.16,2.5,3.7,7,96.52,14.4,1018,0.0000,0.0000,N/A
2020,2,19,2,30,0,0,0,0,0,0,8,13.600000000000001,147.67000000000002,0,0.16,2.5,3.8000000000000003,5,96.82000000000001,14.100000000000001,1017,0.0000,0.0000,N/A
2020,2,19,3,30,0,0,0,0,0,0,8,13.3,135.54,0,0.16,2.6,3.8000000000000003,9,97.74000000000001,13.700000000000001,1018,0.0000,0.0000,N/A
2020,2,19,4,30,0,0,0,0,0,0,8,13,122.73,0,0.16,2.7,3.9000000000000004,15,97.46000000000001,13.4,1018,0.0000,0.0000,N/A
2020,2,19,5,30,0,0,0,0,0,0,8,12.700000000000001,109.71000000000001,0,0.16,2.9000000000000004,3.9000000000000004,18,97.9,13,1019,0.0000,0.0000,N/A
2020,2,19,6,30,0,0,0,0,0,0,8,12.3,96.75,0,0.16,3.2,4,19,96.08,12.9,1019,0.0000,0.0000,N/A
2020,2,19,7,30,11,0,11,44,154,60,4,11.9,83.92,100,0.16,3.6,4.2,26,92.07000000000001,13.200000000000001,1020,0.0000,0.0000,N/A
2020,2,19,8,30,79,13,83,104,451,245,7,11.700000000000001,71.84,0,0.16,3.7,4.3,37,87.18,13.8,1021,4.1782,3.2275,N/A
2020,2,19,9,30,48,0,48,142,599,436,7,11.700000000000001,60.61,29,0.16,3.6,4.4,45,83.11,14.5,1021,2.6367,2.0586,N/A
2020,2,19,10,30,55,0,55,164,682,594,8,11.8,50.94,18,0.16,3.2,4.4,53,80.4,15.200000000000001,1021,3.1662,2.4822,N/A
2020,2,19,11,30,182,5,186,175,727,698,7,12.200000000000001,43.94,14,0.16,2.9000000000000004,4.5,59,78.79,15.9,1021,10.9564,8.6043,N/A
2020,2,19,12,30,128,1,129,180,741,739,4,12.700000000000001,41.04,36,0.16,2.6,4.4,65,78.58,16.400000000000002,1020,7.6568,6.0163,N/A
2020,2,19,13,30,169,3,171,177,732,712,7,13.100000000000001,43.07,0,0.16,2.3000000000000003,4.4,69,79.57000000000001,16.7,1019,10.0969,7.9307,N/A
2020,2,19,14,30,121,1,122,165,698,619,7,13.5,49.42,0,0.16,2,4.2,61,81.63,16.7,1019,7.0628,5.5395,N/A
2020,2,19,15,30,187,40,208,146,625,471,7,13.700000000000001,58.69,0,0.16,1.9000000000000001,4.1000000000000005,37,84.75,16.3,1018,11.5530,9.0296,N/A
2020,2,19,16,30,53,64,75,113,493,284,3,13.700000000000001,69.7,0,0.16,1.9000000000000001,3.9000000000000004,19,88.63,15.600000000000001,1018,3.8498,2.9824,N/A
2020,2,19,17,30,52,194,80,58,226,91,0,13.600000000000001,81.68,14,0.16,1.9000000000000001,3.8000000000000003,16,90.35000000000001,15.200000000000001,1018,0.0000,0.0000,N/A
2020,2,19,18,30,0,0,0,0,0,0,0,13.4,94.4,0,0.16,2.1,3.7,24,96.19,14,1019,0.0000,0.0000,N/A
2020,2,19,19,30,0,0,0,0,0,0,0,13.100000000000001,107.31,0,0.16,2.2,3.7,28,97.78,13.4,1019,0.0000,0.0000,N/A
2020,2,19,20,30,0,0,0,0,0,0,0,12.700000000000001,120.32000000000001,0,0.16,2.1,3.8000000000000003,28,97.78,13,1019,0.0000,0.0000,N/A
2020,2,19,21,30,0,0,0,0,0,0,0,12.200000000000001,133.17000000000002,0,0.16,2.2,3.8000000000000003,28,97.65,12.600000000000001,1019,0.0000,0.0000,N/A
2020,2,19,22,30,0,0,0,0,0,0,8,11.8,145.43,0,0.16,2.1,3.8000000000000003,25,97.64,12.200000000000001,1019,0.0000,0.0000,N/A
2020,2,19,23,30,0,0,0,0,0,0,7,11.4,155.95000000000002,0,0.16,2.1,3.9000000000000004,14,97.59,11.8,1018,0.0000,0.0000,N/A
2020,2,20,0,30,0,0,0,0,0,0,8,11,161.29,0,0.16,2.2,4,183,96.96000000000001,11.5,1018,0.0000,0.0000,N/A
2020,2,20,1,30,0,0,0,0,0,0,7,10.600000000000001,157.39000000000001,0,0.16,2.5,4.1000000000000005,360,97.04,11.100000000000001,1018,0.0000,0.0000,N/A
2020,2,20,2,30,0,0,0,0,0,0,4,10.3,147.42000000000002,0,0.16,2.7,4.2,182,96.57000000000001,10.8,1018,0.0000,0.0000,N/A
2020,2,20,3,30,0,0,0,0,0,0,4,9.9,135.34,0,0.16,2.9000000000000004,4.3,3,96.41,10.4,1017,0.0000,0.0000,N/A
2020,2,20,4,30,0,0,0,0,0,0,4,9.5,122.54,0,0.16,3.2,4.4,2,95.8,10.100000000000001,1018,0.0000,0.0000,N/A
2020,2,20,5,30,0,0,0,0,0,0,4,9.1,109.52,0,0.16,3.5,4.4,1,95.41,9.8,1019,0.0000,0.0000,N/A
2020,2,20,6,30,0,0,0,0,0,0,4,8.8,96.56,0,0.16,3.8000000000000003,4.4,179,94.69,9.600000000000001,1020,0.0000,0.0000,N/A
2020,2,20,7,30,10,0,10,46,106,58,4,8.5,83.72,100,0.16,4.1000000000000005,4.3,358,93.10000000000001,9.600000000000001,1021,0.0000,0.0000,N/A
2020,2,20,8,30,28,0,28,123,377,242,4,8.4,71.61,25,0.16,4.5,4.2,181,90.89,9.8,1022,1.4125,1.0915,N/A
2020,2,20,9,30,31,0,31,158,564,437,4,8.3,60.34,0,0.16,4.800000000000001,4.1000000000000005,7,88.43,10.100000000000001,1023,1.7056,1.3319,N/A
2020,2,20,10,30,51,0,51,168,682,601,4,8.1,50.63,0,0.16,5,4,10,85.39,10.4,1023,2.9394,2.3046,N/A
2020,2,20,11,30,99,1,100,170,747,711,4,7.800000000000001,43.6,7,0.16,5.1000000000000005,3.9000000000000004,12,82.72,10.600000000000001,1023,5.8961,4.6307,N/A
2020,2,20,12,30,98,0,98,166,778,756,4,7.5,40.68,14,0.16,5.1000000000000005,3.8000000000000003,11,80.61,10.700000000000001,1023,5.8219,4.5748,N/A
2020,2,20,13,30,81,0,81,155,784,731,4,7.300000000000001,42.730000000000004,0,0.16,5.2,3.7,11,79.78,10.600000000000001,1024,4.7871,3.7603,N/A
2020,2,20,14,30,65,0,65,140,764,640,4,7,49.13,0,0.16,5.300000000000001,3.6,12,78.31,10.600000000000001,1024,3.7669,2.9546,N/A
2020,2,20,15,30,100,0,100,120,711,492,4,6.800000000000001,58.46,0,0.16,5.300000000000001,3.4000000000000004,13,77.19,10.600000000000001,1025,5.5613,4.3471,N/A
2020,2,20,16,30,63,41,77,91,603,302,4,6.6000000000000005,69.5,0,0.16,5,3.2,15,77.29,10.4,1026,3.9595,3.0681,N/A
2020,2,20,17,30,26,0,26,52,341,102,4,6.4,81.5,100,0.16,4.7,3.1,16,76.72,10.3,1026,0.0000,0.0000,N/A
2020,2,20,18,30,0,0,0,0,0,0,0,6,94.24,0,0.16,4.6000000000000005,2.6,17,78.52,9.600000000000001,1028,0.0000,0.0000,N/A
2020,2,20,19,30,0,0,0,0,0,0,0,5.5,107.16,0,0.16,4.6000000000000005,2.4000000000000004,18,77.55,9.200000000000001,1029,0.0000,0.0000,N/A
2020,2,20,20,30,0,0,0,0,0,0,0,4.9,120.17,0,0.16,4.5,2.2,17,77.73,8.6,1030,0.0000,0.0000,N/A
2020,2,20,21,30,0,0,0,0,0,0,0,4.5,133.01,0,0.16,4.3,2,16,78.77,8,1031,0.0000,0.0000,N/A
2020,2,20,22,30,0,0,0,0,0,0,0,4.3,145.23,0,0.16,4.1000000000000005,1.9000000000000001,14,81.03,7.300000000000001,1031,0.0000,0.0000,N/A
2020,2,20,23,30,0,0,0,0,0,0,0,4.1000000000000005,155.67000000000002,0,0.16,3.9000000000000004,1.7000000000000002,12,83.24,6.7,1032,0.0000,0.0000,N/A
2020,2,21,0,30,0,0,0,0,0,0,0,3.9000000000000004,160.94,0,0.16,3.7,1.6,12,86.16,6,1032,0.0000,0.0000,N/A
2020,2,21,1,30,0,0,0,0,0,0,0,3.6,157.07,0,0.16,3.5,1.5,12,88.48,5.4,1031,0.0000,0.0000,N/A
2020,2,21,2,30,0,0,0,0,0,0,0,3.5,147.17000000000002,0,0.16,3.3000000000000003,1.3,10,90.46000000000001,4.9,1031,0.0000,0.0000,N/A
2020,2,21,3,30,0,0,0,0,0,0,0,3.3000000000000003,135.13,0,0.16,3.1,1.2000000000000002,5,92.31,4.4,1031,0.0000,0.0000,N/A
2020,2,21,4,30,0,0,0,0,0,0,0,3.1,122.34,0,0.16,3,1.2000000000000002,2,93.76,4,1032,0.0000,0.0000,N/A
2020,2,21,5,30,0,0,0,0,0,0,0,2.9000000000000004,109.33,0,0.16,2.8000000000000003,1.1,1,95.22,3.6,1033,0.0000,0.0000,N/A
2020,2,21,6,30,0,0,0,0,0,0,0,2.7,96.36,0,0.16,2.9000000000000004,1,3,92.01,3.9000000000000004,1033,0.0000,0.0000,N/A
2020,2,21,7,30,37,420,85,37,420,85,0,2.6,83.5,0,0.16,3.7,1,12,82.89,5.300000000000001,1034,0.0000,0.0000,N/A
2020,2,21,8,30,64,749,303,64,749,303,0,1.6,71.37,0,0.16,4.1000000000000005,1,24,67.79,7.2,1035,15.3195,11.8417,N/A
2020,2,21,9,30,76,881,516,76,881,516,0,0.5,60.07,0,0.16,4.1000000000000005,1,27,55.32,9,1035,28.4360,22.2086,N/A
2020,2,21,10,30,83,947,688,83,947,688,0,0.2,50.33,0,0.16,3.8000000000000003,1,24,48.480000000000004,10.600000000000001,1034,39.6975,31.1273,N/A
2020,2,21,11,30,88,978,800,88,978,800,0,0.30000000000000004,43.25,0,0.16,3.5,1,18,44.89,11.9,1033,47.2139,37.0832,N/A
2020,2,21,12,30,90,988,843,90,988,843,0,0.5,40.32,0,0.16,3.3000000000000003,1,11,42.72,12.9,1032,50.1233,39.3887,N/A
2020,2,21,13,30,98,957,805,89,982,814,0,0.6000000000000001,42.4,0,0.16,3.1,1,6,41.45,13.5,1031,47.6165,37.4053,N/A
2020,2,21,14,30,83,957,713,83,957,713,0,0.7000000000000001,48.85,0,0.16,3,1,6,40.96,13.700000000000001,1030,41.3601,32.4443,N/A
2020,2,21,15,30,75,905,552,75,905,552,0,0.6000000000000001,58.22,0,0.16,2.8000000000000003,1,10,41.79,13.3,1030,30.7386,24.0304,N/A
2020,2,21,16,30,62,801,345,62,801,345,0,0.6000000000000001,69.3,0,0.16,2,1,12,46.4,11.700000000000001,1029,17.7718,13.7741,N/A
2020,2,21,17,30,40,551,123,40,551,123,0,3.2,81.33,0,0.16,1.4000000000000001,1,12,61,10.4,1029,0.0000,0.0000,N/A
2020,2,21,18,30,0,0,0,0,0,0,0,3.1,94.09,0,0.16,1.3,1.1,14,75.81,7.1000000000000005,1030,0.0000,0.0000,N/A
2020,2,21,19,30,0,0,0,0,0,0,0,2.8000000000000003,107.02,0,0.16,1.3,1.1,19,77.93,6.4,1030,0.0000,0.0000,N/A
2020,2,21,20,30,0,0,0,0,0,0,0,2.7,120.02,0,0.16,1.3,1.2000000000000002,28,80.81,5.7,1030,0.0000,0.0000,N/A
2020,2,21,21,30,0,0,0,0,0,0,0,2.5,132.84,0,0.16,1.3,1.4000000000000001,37,83.08,5.1000000000000005,1030,0.0000,0.0000,N/A
2020,2,21,22,30,0,0,0,0,0,0,0,2.3000000000000003,145.03,0,0.16,1.3,1.5,48,85.09,4.6000000000000005,1030,0.0000,0.0000,N/A
2020,2,21,23,30,0,0,0,0,0,0,0,2.2,155.4,0,0.16,1.2000000000000002,1.7000000000000002,62,86.35000000000001,4.3,1030,0.0000,0.0000,N/A
2020,2,22,0,30,0,0,0,0,0,0,0,2.2,160.58,0,0.16,1.2000000000000002,1.8,73,87.4,4.1000000000000005,1029,0.0000,0.0000,N/A
2020,2,22,1,30,0,0,0,0,0,0,0,2.1,156.75,0,0.16,1.2000000000000002,1.9000000000000001,84,88.94,3.8000000000000003,1029,0.0000,0.0000,N/A
2020,2,22,2,30,0,0,0,0,0,0,0,2,146.92000000000002,0,0.16,1.2000000000000002,2,93,90.38,3.4000000000000004,1028,0.0000,0.0000,N/A
2020,2,22,3,30,0,0,0,0,0,0,0,1.8,134.91,0,0.16,1.2000000000000002,1.9000000000000001,96,90.42,3.2,1028,0.0000,0.0000,N/A
2020,2,22,4,30,0,0,0,0,0,0,0,1.6,122.14,0,0.16,1.2000000000000002,1.9000000000000001,98,90.37,3,1028,0.0000,0.0000,N/A
2020,2,22,5,30,0,0,0,0,0,0,0,1.4000000000000001,109.14,0,0.16,1.2000000000000002,1.9000000000000001,96,90.39,2.8000000000000003,1028,0.0000,0.0000,N/A
2020,2,22,6,30,0,0,0,0,0,0,0,1.3,96.16,0,0.16,1.7000000000000002,1.9000000000000001,92,82.9,3.9000000000000004,1028,0.0000,0.0000,N/A
2020,2,22,7,30,36,417,85,36,428,86,0,1.7000000000000002,83.29,4,0.16,2.1,1.9000000000000001,91,71.45,6.5,1028,0.0000,0.0000,N/A
2020,2,22,8,30,64,711,294,63,725,297,0,1.4000000000000001,71.14,0,0.16,1.8,1.9000000000000001,113,56.44,9.700000000000001,1028,14.8960,11.5181,N/A
2020,2,22,9,30,111,716,471,77,846,503,0,1.4000000000000001,59.800000000000004,0,0.16,1.3,1.9000000000000001,143,47.09,12.4,1028,25.9971,20.3069,N/A
2020,2,22,10,30,162,683,601,87,907,670,0,2.5,50.02,0,0.16,1.2000000000000002,2,157,45.28,14.200000000000001,1027,34.7174,27.2248,N/A
2020,2,22,11,30,100,921,775,100,921,775,0,3.5,42.9,0,0.16,1.4000000000000001,2.1,166,44.54,15.5,1026,45.7815,35.9605,N/A
2020,2,22,12,30,114,908,810,114,908,810,0,4,39.95,0,0.16,1.5,2.2,171,44.89,16,1025,48.2032,37.8821,N/A
2020,2,22,13,30,115,892,777,115,892,777,0,4.1000000000000005,42.06,0,0.16,1.6,2.3000000000000003,169,45.19,16,1024,46.0007,36.1383,N/A
2020,2,22,14,30,112,852,676,109,860,678,0,4.3,48.56,0,0.16,1.8,2.4000000000000004,162,45.65,16,1023,39.2531,30.7939,N/A
2020,2,22,15,30,150,596,466,98,798,521,7,4.7,57.980000000000004,0,0.16,2.1,2.4000000000000004,155,48.19,15.600000000000001,1022,25.9830,20.3150,N/A
2020,2,22,16,30,124,357,251,79,682,322,7,5.5,69.11,0,0.16,1.9000000000000001,2.4000000000000004,148,56.160000000000004,14.100000000000001,1022,12.9511,10.0400,N/A
2020,2,22,17,30,54,282,97,48,422,113,0,7.5,81.17,54,0.16,1.6,2.4000000000000004,143,69.36,13,1022,0.0000,0.0000,N/A
2020,2,22,18,30,0,0,0,0,0,0,7,7.1000000000000005,93.93,0,0.16,1.9000000000000001,2.3000000000000003,141,79.52,10.5,1022,0.0000,0.0000,N/A
2020,2,22,19,30,0,0,0,0,0,0,7,7,106.87,0,0.16,2.1,2.3000000000000003,143,80.04,10.3,1023,0.0000,0.0000,N/A
2020,2,22,20,30,0,0,0,0,0,0,8,7.300000000000001,119.87,0,0.16,1.9000000000000001,2.3000000000000003,145,83.95,9.9,1023,0.0000,0.0000,N/A
2020,2,22,21,30,0,0,0,0,0,0,7,7.5,132.68,0,0.16,1.6,2.3000000000000003,147,86.68,9.600000000000001,1022,0.0000,0.0000,N/A
2020,2,22,22,30,0,0,0,0,0,0,7,7.7,144.83,0,0.16,1.4000000000000001,2.5,150,88.34,9.5,1022,0.0000,0.0000,N/A
2020,2,22,23,30,0,0,0,0,0,0,7,7.9,155.12,0,0.16,1.3,2.7,150,88.91,9.600000000000001,1021,0.0000,0.0000,N/A
2020,2,23,0,30,0,0,0,0,0,0,7,8.3,160.21,0,0.16,1.2000000000000002,2.9000000000000004,147,90.9,9.700000000000001,1021,0.0000,0.0000,N/A
2020,2,23,1,30,0,0,0,0,0,0,7,8.700000000000001,156.42000000000002,0,0.16,1.2000000000000002,3,146,92.10000000000001,9.9,1020,0.0000,0.0000,N/A
2020,2,23,2,30,0,0,0,0,0,0,7,9.200000000000001,146.66,0,0.16,1.3,3.1,146,93.51,10.200000000000001,1018,0.0000,0.0000,N/A
2020,2,23,3,30,0,0,0,0,0,0,7,9.9,134.69,0,0.16,1.4000000000000001,3,145,96.11,10.5,1018,0.0000,0.0000,N/A
2020,2,23,4,30,0,0,0,0,0,0,7,10.600000000000001,121.94,0,0.16,1.4000000000000001,2.9000000000000004,143,99.79,10.600000000000001,1017,0.0000,0.0000,N/A
2020,2,23,5,30,0,0,0,0,0,0,0,10.8,108.94,0,0.16,1.4000000000000001,2.9000000000000004,138,100,10.8,1017,0.0000,0.0000,N/A
2020,2,23,6,30,0,0,0,0,0,0,0,11.700000000000001,95.95,0,0.16,1.5,2.9000000000000004,135,98.12,12,1018,0.0000,0.0000,N/A
2020,2,23,7,30,32,129,48,46,257,77,4,12.5,83.08,61,0.16,2,3,134,90.05,14.100000000000001,1018,0.0000,0.0000,N/A
2020,2,23,8,30,48,0,48,91,564,276,7,13.4,70.89,64,0.16,2.6,3,137,86.29,15.700000000000001,1019,2.4376,1.8855,N/A
2020,2,23,9,30,79,0,79,118,704,475,7,14,59.53,11,0.16,3.1,3.1,145,81.68,17.2,1018,4.3673,3.4119,N/A
2020,2,23,10,30,110,0,110,138,770,636,7,14.3,49.7,0,0.16,3.5,3.1,156,75.03,18.8,1018,6.3617,4.9892,N/A
2020,2,23,11,30,228,12,237,154,796,740,7,14.4,42.550000000000004,4,0.16,3.7,3.2,162,70.67,19.900000000000002,1017,14.0133,11.0079,N/A
2020,2,23,12,30,238,12,247,160,803,779,4,14.600000000000001,39.59,43,0.16,3.9000000000000004,3.2,162,69.91,20.3,1015,14.7113,11.5620,N/A
2020,2,23,13,30,103,0,103,158,794,751,7,14.8,41.72,43,0.16,4.1000000000000005,3.1,160,70.78,20.3,1014,6.1032,4.7950,N/A
2020,2,23,14,30,255,34,278,154,751,654,7,15,48.28,0,0.16,4,3.1,157,72.46000000000001,20.1,1013,16.1580,12.6768,N/A
2020,2,23,15,30,122,0,122,139,670,497,7,15.200000000000001,57.75,0,0.16,3.6,3.2,152,76.33,19.5,1013,6.8107,5.3256,N/A
2020,2,23,16,30,92,17,98,111,535,304,7,15.600000000000001,68.91,0,0.16,3,3.2,144,83.67,18.400000000000002,1013,5.0654,3.9277,N/A
2020,2,23,17,30,29,0,29,61,267,103,7,15.8,81,100,0.16,2.6,3.2,140,88.59,17.7,1013,0.0000,0.0000,N/A
2020,2,23,18,30,0,0,0,0,0,0,7,15.700000000000001,93.78,0,0.16,2.6,3.4000000000000004,140,95.63,16.400000000000002,1013,0.0000,0.0000,N/A
2020,2,23,19,30,0,0,0,0,0,0,7,15.700000000000001,106.73,0,0.16,2.8000000000000003,3.5,144,97.06,16.2,1013,0.0000,0.0000,N/A
2020,2,23,20,30,0,0,0,0,0,0,7,15.8,119.73,0,0.16,3.1,3.6,150,97.55,16.2,1013,0.0000,0.0000,N/A
2020,2,23,21,30,0,0,0,0,0,0,7,16,132.52,0,0.16,3.4000000000000004,3.7,153,97.24000000000001,16.400000000000002,1012,0.0000,0.0000,N/A
2020,2,23,22,30,0,0,0,0,0,0,7,16.2,144.63,0,0.16,3.5,3.7,154,98,16.5,1011,0.0000,0.0000,N/A
2020,2,23,23,30,0,0,0,0,0,0,0,16.3,154.84,0,0.16,3.1,3.7,156,98.77,16.5,1010,0.0000,0.0000,N/A
2020,2,24,0,30,0,0,0,0,0,0,8,16.3,159.85,0,0.16,2.5,3.7,165,99.62,16.400000000000002,1010,0.0000,0.0000,N/A
2020,2,24,1,30,0,0,0,0,0,0,7,16.3,156.09,0,0.16,2.3000000000000003,3.6,178,99.51,16.400000000000002,1009,0.0000,0.0000,N/A
2020,2,24,2,30,0,0,0,0,0,0,0,16.400000000000002,146.4,0,0.16,2.5,3.7,186,99.01,16.6,1009,0.0000,0.0000,N/A
2020,2,24,3,30,0,0,0,0,0,0,7,16.5,134.46,0,0.16,2.6,3.7,192,98.95,16.7,1009,0.0000,0.0000,N/A
2020,2,24,4,30,0,0,0,0,0,0,4,16.6,121.73,0,0.16,2.6,3.9000000000000004,200,98.95,16.8,1009,0.0000,0.0000,N/A
2020,2,24,5,30,0,0,0,0,0,0,4,16.7,108.73,0,0.16,2.6,4,209,98.96000000000001,16.900000000000002,1009,0.0000,0.0000,N/A
